"Open/CloseIndicator","Notes/Codes","CurrencyPrimary","FXRateToBase","AssetClass","Symbol","Description","Conid","SecurityID","SecurityIDType","CUSIP","ISIN","FIGI","ListingExchange","UnderlyingConid","UnderlyingSymbol","UnderlyingSecurityID","UnderlyingListingExchange","Issuer","IssuerCountryCode","TradeID","Multiplier","Strike","ReportDate","Expiry","DateTime","TradeDate","SettleDateTarget","Exchange","Quantity","TradePrice","TradeMoney","Proceeds","Taxes","IBCommission","IBCommissionCurrency","NetCash","ClosePrice","CostBasis","FifoPnlRealized","MtmPnl","Buy/Sell","IBOrderID","TransactionID","RelatedTransactionID","HoldingPeriodDateTime","WhenRealized","WhenReopened","OrderType","AccruedInterest","ChangeInQuantity"
"O","P","USD","1","STK","LUMN","LUMEN TECHNOLOGIES INC","446613345","US5502411037","ISIN","550241103","US5502411037","BBG000BGLRN3","NYSE","","","","","","US","6336576833","1","","05/28/2024","","05/28/2024 13:54:06","05/28/2024","05/29/2024","BATS","120","1.26","151.2","-151.2","0","-0.6","USD","-151.8","1.28","151.8","0","2.4","BUY","3279685603","27744537821","","","","","LMT","0","0"
"O","P","USD","1","STK","LUMN","LUMEN TECHNOLOGIES INC","446613345","US5502411037","ISIN","550241103","US5502411037","BBG000BGLRN3","NYSE","","","","","","US","6336576834","1","","05/28/2024","","05/28/2024 13:54:06","05/28/2024","05/29/2024","NYSE","8","1.26","10.08","-10.08","0","-0.04","USD","-10.12","1.28","10.12","0","0.16","BUY","3279685603","27744537825","","","","","LMT","0","0"
"O","P","USD","1","STK","LUMN","LUMEN TECHNOLOGIES INC","446613345","US5502411037","ISIN","550241103","US5502411037","BBG000BGLRN3","NYSE","","","","","","US","6336576835","1","","05/28/2024","","05/28/2024 13:54:06","05/28/2024","05/29/2024","NYSE","2429","1.26","3060.54","-3060.54","0","-12.145","USD","-3072.685","1.28","3072.685","0","48.58","BUY","3279685603","27744537828","","","","","LMT","0","0"
"O","P","USD","1","STK","LUMN","LUMEN TECHNOLOGIES INC","446613345","US5502411037","ISIN","550241103","US5502411037","BBG000BGLRN3","NYSE","","","","","","US","6336576836","1","","05/28/2024","","05/28/2024 13:54:06","05/28/2024","05/29/2024","DRCTEDGE","546","1.26","687.96","-687.96","0","-2.73","USD","-690.69","1.28","690.69","0","10.92","BUY","3279685603","27744537832","","","","","LMT","0","0"
"O","P","USD","1","STK","LUMN","LUMEN TECHNOLOGIES INC","446613345","US5502411037","ISIN","550241103","US5502411037","BBG000BGLRN3","NYSE","","","","","","US","6336576837","1","","05/28/2024","","05/28/2024 13:54:06","05/28/2024","05/29/2024","BATS","300","1.26","378","-378","0","-1.5","USD","-379.5","1.28","379.5","0","6","BUY","3279685603","27744537834","","","","","LMT","0","0"
"O","P","USD","1","STK","LUMN","LUMEN TECHNOLOGIES INC","446613345","US5502411037","ISIN","550241103","US5502411037","BBG000BGLRN3","NYSE","","","","","","US","6336576838","1","","05/28/2024","","05/28/2024 13:54:06","05/28/2024","05/29/2024","ISLAND","600","1.26","756","-756","0","-3","USD","-759","1.28","759","0","12","BUY","3279685603","27744537837","","","","","LMT","0","0"
"C","P","USD","1","STK","META","META PLATFORMS INC-CLASS A","107113386","US30303M1027","ISIN","30303M102","US30303M1027","BBG000MM2P62","NASDAQ","","","","","","US","6311107231","1","","05/17/2024","","05/17/2024 12:02:49","05/17/2024","05/21/2024","IBKRATS","-43","471.43","-20271.49","20271.49","0","-1.16930992","USD","20270.32069008","471.91","-4420.83","15849.49069","-20.64","SELL","3265382703","27638011911","","","","","LMT","0","0"
"C","P","USD","1","STK","META","META PLATFORMS INC-CLASS A","107113386","US30303M1027","ISIN","30303M102","US30303M1027","BBG000MM2P62","NASDAQ","","","","","","US","6311114432","1","","05/17/2024","","05/17/2024 12:02:49","05/17/2024","05/21/2024","IBKRATS","-7","471.44","-3300.08","3300.08","0","-0.02756264","USD","3300.05243736","471.91","-719.67","2580.382437","-3.29","SELL","3265382703","27638017842","","","","","LMT","0","0"
"C","","USD","1","STK","META","META PLATFORMS INC-CLASS A","107113386","US30303M1027","ISIN","30303M102","US30303M1027","BBG000MM2P62","NASDAQ","","","","","","US","6315780231","1","","05/20/2024","","05/20/2024 12:49:12","05/20/2024","05/22/2024","IBKRATS","-50","471.43","-23571.5","23571.5","0","-1.6635877","USD","23569.8364123","468.84","-5100.505051","18469.331362","129.5","SELL","3267850124","27656655711","","","","","LMT","0","0"
"C","","USD","1","STK","META","META PLATFORMS INC-CLASS A","107113386","US30303M1027","ISIN","30303M102","US30303M1027","BBG000MM2P62","NASDAQ","","","","","","US","6332733335","1","","05/24/2024","","05/24/2024 19:14:32","05/24/2024","05/29/2024","ARCA","-100","477.53","-47753","47753","0","-2.3441334","USD","47750.6558666","478.22","-10161.466487","37589.18938","-69","SELL","3277439688","27725684168","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6309510387","1","","05/17/2024","","05/17/2024 09:39:41","05/17/2024","05/21/2024","IEXMID","-1","25.315","-25.315","25.315","0","-0.25451852","USD","25.06048148","25.48","-21.745","3.315481","-0.165","SELL","3264510269","27633314971","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6309510432","1","","05/17/2024","","05/17/2024 09:39:41","05/17/2024","05/21/2024","ISLAND","-1","25.31","-25.31","25.31","0","-0.25646848","USD","25.05353152","25.48","-21.745","3.308532","-0.17","SELL","3264510269","27633315004","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6309510545","1","","05/17/2024","","05/17/2024 09:39:41","05/17/2024","05/21/2024","DARK","-600","25.312","-15187.2","15187.2","0","-2.7208476","USD","15184.4791524","25.48","-12767.3925","2417.086652","-100.8","SELL","3264510269","27633315050","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6309510551","1","","05/17/2024","","05/17/2024 09:39:41","05/17/2024","05/21/2024","DARK","-88","25.305","-2226.84","2226.84","0","-0.47242272","USD","2226.36757728","25.48","-1672.33","554.037577","-15.4","SELL","3264510269","27633315069","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6309510582","1","","05/17/2024","","05/17/2024 09:39:41","05/17/2024","05/21/2024","NYSE","-100","25.31","-2531","2531","0","-0.536848","USD","2530.463152","25.48","-1900.375","630.088152","-17","SELL","3264510269","27633315099","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6309510585","1","","05/17/2024","","05/17/2024 09:39:41","05/17/2024","05/21/2024","IBKRATS","-200","25.3","-5060","5060","0","-1.07368","USD","5058.92632","25.48","-3834.5125","1224.41382","-36","SELL","3264510269","27633315112","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6309510635","1","","05/17/2024","","05/17/2024 09:39:41","05/17/2024","05/21/2024","IBKRATS","-10","25.31","-253.1","253.1","0","-0.0536848","USD","253.0463152","25.48","-193.9","59.146315","-1.7","SELL","3264510269","27633315124","","","","","LMT","0","0"
"C","LI","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6309826827","1","","05/17/2024","","05/17/2024 09:58:35","05/17/2024","05/21/2024","DARK","-1000","25.365","-25365","25365","0","-5.36892","USD","25359.63108","25.48","-6412.7","18946.93108","-115","SELL","3264688111","27634271660","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6311947286","1","","05/17/2024","","05/17/2024 14:18:44","05/17/2024","05/21/2024","NYSE","-200","25.45","-5090","5090","0","-1.07392","USD","5088.92608","25.48","-823","4265.92608","-6","SELL","3265841597","27640701302","","","","","LMT","0","0"
"C","LI;P","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6311947289","1","","05/17/2024","","05/17/2024 14:18:44","05/17/2024","05/21/2024","NYSE","-300","25.45","-7635","7635","0","-1.61088","USD","7633.38912","25.48","-1234.5","6398.88912","-9","SELL","3265841597","27640701309","","","","","LMT","0","0"
"C","","USD","1","STK","MGY","MAGNOLIA OIL & GAS CORP - A","327849712","US5596631094","ISIN","559663109","US5596631094","BBG00GNC8DL2","NYSE","","","","","","US","6331367432","1","","05/24/2024","","05/24/2024 12:18:48","05/24/2024","05/29/2024","DARK","-500","24.965","-12482.5","12482.5","0","-2.9300135","USD","12479.5699865","24.91","-2557.685867","9921.88412","27.5","SELL","3276692270","27720734263","","","","","LMT","0","0"
"O","IA","USD","1","STK","MTDR","MATADOR RESOURCES CO","101694297","US5764852050","ISIN","576485205","US5764852050","BBG000JCPGZ1","NYSE","","","","","","US","6331401741","1","","05/24/2024","","05/24/2024 12:23:13","05/24/2024","05/29/2024","DARK","-100","60.6405","-6064.05","6064.05","0","-1.18518059","USD","6062.86481941","60.59","-6062.86481941","0","5.05","SELL","3276712309","27720866101","","","","","LMT","0","0"
"O","","USD","1","STK","MTDR","MATADOR RESOURCES CO","101694297","US5764852050","ISIN","576485205","US5764852050","BBG000JCPGZ1","NYSE","","","","","","US","6336054456","1","","05/28/2024","","05/28/2024 12:31:56","05/28/2024","05/29/2024","DARK","-100","62.255","-6225.5","6225.5","0","-1.1896689","USD","6224.3103311","62.04","-6224.3103311","0","21.5","SELL","3279381476","27743141360","","","","","LMT","0","0"
"O","","USD","1","STK","MTDR","MATADOR RESOURCES CO","101694297","US5764852050","ISIN","576485205","US5764852050","BBG000JCPGZ1","NYSE","","","","","","US","6336227643","1","","05/28/2024","","05/28/2024 12:58:31","05/28/2024","05/29/2024","DARK","-100","62.035","-6203.5","6203.5","0","-1.1890573","USD","6202.3109427","62.04","-6202.3109427","0","-0.5","SELL","3279483814","27743576981","","","","","LMT","0","0"
"O","","USD","1","STK","MTDR","MATADOR RESOURCES CO","101694297","US5764852050","ISIN","576485205","US5764852050","BBG000JCPGZ1","NYSE","","","","","","US","6343673384","1","","05/30/2024","","05/30/2024 11:25:53","05/30/2024","05/31/2024","IBKRATS","-100","63.14","-6314","6314","0","-1.1921292","USD","6312.8078708","62.17","-6312.8078708","0","97","SELL","3283794298","27774919245","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6313526164","1","","05/20/2024","","05/20/2024 07:37:43","05/20/2024","05/22/2024","ISLAND","-40","128.25","-5130","5130","0","-1.149254","USD","5128.850746","129","-2203.4","2925.450746","-30","SELL","3266563892","27650254360","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6313526815","1","","05/20/2024","","05/20/2024 07:39:36","05/20/2024","05/22/2024","ISLAND","-60","128.25","-7695","7695","0","-0.223881","USD","7694.776119","129","-3303","4391.776119","-45","SELL","3266563892","27650257055","","","","","LMT","0","0"
"C","","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6315236299","1","","05/20/2024","","05/20/2024 11:25:37","05/20/2024","05/22/2024","DARK","-100","129.773","-12977.3","12977.3","0","-1.37736894","USD","12975.92263106","129","-5506.208333","7469.714298","77.3","SELL","3267536619","27655122698","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6315354388","1","","05/20/2024","","05/20/2024 11:40:52","05/20/2024","05/22/2024","IBKRATS","-45","129.76","-5839.2","5839.2","0","-1.16979976","USD","5838.03020024","129","-2477.8875","3360.1427","34.2","SELL","3267602285","27655531265","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6315354391","1","","05/20/2024","","05/20/2024 11:40:52","05/20/2024","05/22/2024","IBKRATS","-55","129.76","-7136.8","7136.8","0","-0.20753304","USD","7136.59246696","129","-3028.529167","4108.0633","41.8","SELL","3267602285","27655531271","","","","","LMT","0","0"
"C","","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6315758471","1","","05/20/2024","","05/20/2024 12:45:48","05/20/2024","05/22/2024","ISLAND","-100","129.75","-12975","12975","0","-1.377305","USD","12973.622695","129","-5506.416667","7467.206028","75","SELL","3267837745","27656585645","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6325001202","1","","05/23/2024","","05/23/2024 08:55:07","05/23/2024","05/28/2024","ISLAND","-50","132.13","-6606.5","6606.5","0","-1.1919607","USD","6605.3080393","126.27","-2753.208333","3852.099706","293","SELL","3272996824","27697823339","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6325001203","1","","05/23/2024","","05/23/2024 08:55:07","05/23/2024","05/28/2024","ISLAND","-34","132.13","-4492.42","4492.42","0","-0.130533276","USD","4492.289466724","126.27","-1871.87","2620.419467","199.24","SELL","3272996824","27697823343","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6325001205","1","","05/23/2024","","05/23/2024 08:55:07","05/23/2024","05/28/2024","ISLAND","-16","132.12","-2113.92","2113.92","0","-0.061422976","USD","2113.858577024","126.27","-880.88","1232.978577","93.6","SELL","3272996824","27697823345","","","","","LMT","0","0"
"C","","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6329975912","1","","05/24/2024","","05/24/2024 09:48:00","05/24/2024","05/29/2024","DARK","-100","127.225","-12722.5","12722.5","0","-1.3702855","USD","12721.1297145","129.49","-5458.5","7262.629715","-226.5","SELL","3275893044","27716615532","","","","","LMT","0","0"
"C","IA","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6331465900","1","","05/24/2024","","05/24/2024 12:32:43","05/24/2024","05/29/2024","DARK","-100","129.9405","-12994.05","12994.05","0","-1.37783459","USD","12992.67216541","129.49","-5458.5","7534.172165","45.05","SELL","3276750108","27721080816","","","","","LMT","0","0"
"C","","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6331500907","1","","05/24/2024","","05/24/2024 12:37:58","05/24/2024","05/29/2024","DARK","-100","130.045","-13004.5","13004.5","0","-1.3781251","USD","13003.1218749","129.49","-5458.5","7544.621875","55.5","SELL","3276772629","27721176879","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6350006840","1","","05/31/2024","","05/31/2024 16:24:09","05/31/2024","06/03/2024","BATS","-81","125.04","-10128.24","10128.24","0","-1.295011072","USD","10126.944988928","125","-4421.385","5705.559989","3.24","SELL","3287466027","27798691087","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6350006841","1","","05/31/2024","","05/31/2024 16:24:09","05/31/2024","06/03/2024","DRCTEDGE","-81","125.04","-10128.24","10128.24","0","-0.295011072","USD","10127.944988928","125","-4420.765","5707.179989","3.24","SELL","3287466027","27798691089","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6350006842","1","","05/31/2024","","05/31/2024 16:24:09","05/31/2024","06/03/2024","DRCTEDGE","-19","125.05","-2375.95","2375.95","0","-0.06920541","USD","2375.88079459","125","-1036.925","1338.955795","0.95","SELL","3287466027","27798691090","","","","","LMT","0","0"
"C","P","USD","1","STK","MU","MICRON TECHNOLOGY INC","9939","US5951121038","ISIN","595112103","US5951121038","BBG000C5Z1S3","NASDAQ","","","","","","US","6350006843","1","","05/31/2024","","05/31/2024 16:24:09","05/31/2024","06/03/2024","BATS","-19","125.05","-2375.95","2375.95","0","-0.06920541","USD","2375.88079459","125","-1036.925","1338.955795","0.95","SELL","3287466027","27798691091","","","","","LMT","0","0"
"O","P","USD","1","STK","PANW","PALO ALTO NETWORKS INC","110619459","US6974351057","ISIN","697435105","US6974351057","BBG0014GJCT9","NASDAQ","","","","","","US","6331414400","1","","05/24/2024","","05/24/2024 12:24:22","05/24/2024","05/29/2024","IBKRATS","-72","320.5","-23076","23076","0","-1.6534648","USD","23074.3465352","321.6","-23074.3465352","0","-79.2","SELL","3276722395","27720900071","","","","","LMT","0","0"
"O","P","USD","1","STK","PANW","PALO ALTO NETWORKS INC","110619459","US6974351057","ISIN","697435105","US6974351057","BBG0014GJCT9","NASDAQ","","","","","","US","6331414414","1","","05/24/2024","","05/24/2024 12:24:22","05/24/2024","05/29/2024","IBKRATS","-28","320.5","-8974","8974","0","-0.2541252","USD","8973.7458748","321.6","-8973.7458748","0","-30.8","SELL","3276722395","27720900086","","","","","LMT","0","0"
"O","P","USD","1","STK","PANW","PALO ALTO NETWORKS INC","110619459","US6974351057","ISIN","697435105","US6974351057","BBG0014GJCT9","NASDAQ","","","","","","US","6332676343","1","","05/24/2024","","05/24/2024 16:35:14","05/24/2024","05/29/2024","ARCA","-2","321.7","-643.4","643.4","0","-1.01821852","USD","642.38178148","321.6","-642.38178148","0","0.2","SELL","3277408547","27725000922","","","","","LMT","0","0"
"O","P","USD","1","STK","PANW","PALO ALTO NETWORKS INC","110619459","US6974351057","ISIN","697435105","US6974351057","BBG0014GJCT9","NASDAQ","","","","","","US","6332676344","1","","05/24/2024","","05/24/2024 16:35:14","05/24/2024","05/29/2024","ISLAND","-31","321.6","-9969.6","9969.6","0","-0.28230088","USD","9969.31769912","321.6","-9969.31769912","0","0","SELL","3277408547","27725000923","","","","","LMT","0","0"
"O","P","USD","1","STK","PANW","PALO ALTO NETWORKS INC","110619459","US6974351057","ISIN","697435105","US6974351057","BBG0014GJCT9","NASDAQ","","","","","","US","6332676345","1","","05/24/2024","","05/24/2024 16:35:14","05/24/2024","05/29/2024","ISLAND","-2","321.63","-643.26","643.26","0","-0.018214628","USD","643.241785372","321.6","-643.241785372","0","0.06","SELL","3277408547","27725000924","","","","","LMT","0","0"
"O","P","USD","1","STK","PANW","PALO ALTO NETWORKS INC","110619459","US6974351057","ISIN","697435105","US6974351057","BBG0014GJCT9","NASDAQ","","","","","","US","6332676346","1","","05/24/2024","","05/24/2024 16:35:14","05/24/2024","05/29/2024","ISLAND","-5","321.75","-1608.75","1608.75","0","-0.04555325","USD","1608.70444675","321.6","-1608.70444675","0","0.75","SELL","3277408547","27725000925","","","","","LMT","0","0"
"O","P","USD","1","STK","PANW","PALO ALTO NETWORKS INC","110619459","US6974351057","ISIN","697435105","US6974351057","BBG0014GJCT9","NASDAQ","","","","","","US","6332676347","1","","05/24/2024","","05/24/2024 16:35:14","05/24/2024","05/29/2024","ARCA","-10","321.61","-3216.1","3216.1","0","-0.09106758","USD","3216.00893242","321.6","-3216.00893242","0","0.1","SELL","3277408547","27725000926","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6265912721","1","","05/02/2024","","05/02/2024 04:21:52","05/02/2024","05/06/2024","DRCTEDGE","-13","128.95","-1676.35","1676.35","0","-1.0155688","USD","1675.3344312","137.54","-1638.760741","36.57369","-111.67","SELL","3240154121","27451676418","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6265912722","1","","05/02/2024","","05/02/2024 04:21:52","05/02/2024","05/06/2024","ISLAND","-300","128.91","-38673","38673","0","-0.924184","USD","38672.075816","137.54","-37773.178184","898.897632","-2589","SELL","3240154121","27451676426","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6265912723","1","","05/02/2024","","05/02/2024 04:21:52","05/02/2024","05/06/2024","DRCTEDGE","-50","128.95","-6447.5","6447.5","0","-0.30988","USD","6447.19012","137.54","-6273.609258","173.580862","-429.5","SELL","3240154121","27451676430","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6265912726","1","","05/02/2024","","05/02/2024 04:21:52","05/02/2024","05/06/2024","DRCTEDGE","-37","128.92","-4770.04","4770.04","0","-0.22930232","USD","4769.81069768","137.54","-4642.470851","127.339847","-318.94","SELL","3240154121","27451676433","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6266368355","1","","05/02/2024","","05/02/2024 09:35:05","05/02/2024","05/06/2024","ISLAND","-97","129.99","-12609.03","12609.03","0","-1.11697424","USD","12607.91302576","137.54","-12170.801961","437.111065","-732.35","SELL","3240411066","27453260530","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6266368593","1","","05/02/2024","","05/02/2024 09:35:05","05/02/2024","05/06/2024","ISLAND","-100","129.95","-12995","12995","0","-0.12056","USD","12994.87944","137.54","-12547.218517","447.660923","-759","SELL","3240411066","27453260598","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6266369559","1","","05/02/2024","","05/02/2024 09:35:05","05/02/2024","05/06/2024","ISLAND","-3","129.95","-389.85","389.85","0","-0.0036168","USD","389.8463832","137.54","-376.416556","13.429828","-22.77","SELL","3240411066","27453260626","","","","","LMT","0","0"
"C","HC","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6266482157","1","","05/02/2024","","05/02/2024 09:39:57","05/02/2024","05/06/2024","ISLAND","-200","129.5","-25900","25900","0","-1.2404","USD","25898.7596","137.54","-25094.437033","804.322567","-1608","SELL","3240475967","27453404904","","","","","LMT","0","0"
"C","HC","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6266534048","1","","05/02/2024","","05/02/2024 09:42:31","05/02/2024","05/06/2024","ISLAND","-200","130.5","-26100","26100","0","-1.242","USD","26098.758","137.54","-25094.437033","1004.320967","-1408","SELL","3240505961","27453506253","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6266566689","1","","05/02/2024","","05/02/2024 09:44:24","05/02/2024","05/06/2024","ISLAND","-171","131.5","-22486.5","22486.5","0","-1.208278","USD","22485.291722","137.54","-21455.743664","1029.548058","-1032.84","SELL","3240525321","27453615330","","","","","LMT","0","0"
"C","HC;P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6266566816","1","","05/02/2024","","05/02/2024 09:44:24","05/02/2024","05/06/2024","ISLAND","-29","131.5","-3813.5","3813.5","0","-0.035322","USD","3813.464678","137.54","-3638.69337","174.771308","-175.16","SELL","3240525321","27453615390","","","","","LMT","0","0"
"C","HC","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6266603193","1","","05/02/2024","","05/02/2024 09:46:37","05/02/2024","05/06/2024","ISLAND","-200","132.5","-26500","26500","0","-1.2452","USD","26498.7548","137.54","-25094.437033","1404.317767","-1008","SELL","3240546525","27453701733","","","","","LMT","0","0"
"C","","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6329567420","1","","05/24/2024","","05/24/2024 09:27:00","05/24/2024","05/29/2024","ISLAND","-100","158.2","-15820","15820","0","-1.456396","USD","15818.543604","157.57","-6804.5","9014.043604","63","SELL","3275635070","27715640382","","","","","LMT","0","0"
"C","P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6329571834","1","","05/24/2024","","05/24/2024 09:29:16","05/24/2024","05/29/2024","ISLAND","-21","159.07","-3340.47","3340.47","0","-1.096351066","USD","3339.373648934","157.57","-1428.945","1910.428649","31.5","SELL","3275637454","27715650210","","","","","LMT","0","0"
"C","P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6329571838","1","","05/24/2024","","05/24/2024 09:29:17","05/24/2024","05/29/2024","ISLAND","-9","159.07","-1431.63","1431.63","0","-0.041293314","USD","1431.588706686","157.57","-612.405","819.183707","13.5","SELL","3275637454","27715650212","","","","","LMT","0","0"
"C","P","USD","1","STK","PDD","PDD HOLDINGS INC","326398585","US7223041028","ISIN","722304102","US7223041028","BBG00LBLDDR2","NASDAQ","","","","","","IE","6329571837","1","","05/24/2024","","05/24/2024 09:29:18","05/24/2024","05/29/2024","ISLAND","-4","159.07","-636.28","636.28","0","-0.018352584","USD","636.261647416","157.57","-272.18","364.081647","6","SELL","3275637454","27715650216","","","","","LMT","0","0"
